,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
2936,2936,2937.0,289818.0,Deutschland,2019-12-18 23:17:53+00:00,511.638.175,104.478.313,385551.0,"@beimerin @OliverHaas19 @evilestmav @avi_shomer @MartinErkelenz @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten Wenn die Insel zu viel produziert, wird die ansonsten wertlose Überproduktion im dänischen Netz verkauft. Das dänische Netz funktioniert nur, weil Norwegen, Schweden und Deutschland die hochgradig volatile Windenergie abpuffern und Dänemark bei Flaute versorgen.","@ beimerin @ oliverhaas19 @ evilestmav @ avi_shomer @ martinerkelenz @ simeonpreuss @ moormannrainer @ robschuchmann @ blatzuwe @ mastero97 @ halleverkehrt @ fwieschollek @ keeper_86 @ huslerlaurenz @ jottes @ bjrnpeters3 @ kreiten_irma @ zebracowboy @ hubertboth1 @ trebbianos @ die_kehrseite @ quantenwelt @ 0thessa @ orangersperling @ freyrnjoerd @ ckemfert @ antiatompiraten island produces much , otherwise worthless surplus sold danish grid . danish grid works norway , sweden , germany buffer highly volatile wind energy supply denmark wind .",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,13
2937,2937,2938.0,289822.0,Germany,2019-12-18 23:04:09+00:00,511.638.175,104.478.313,312018.0,"RT @ArneBab: @GerdTomate @mightybuyer @Kricke1905 @HGMaassen @Die_Gruenen ""Ganz ruhig, wenn wir zu schnell Solarenergie ausbauen, werden Ko…","rt @ arnebab : @ gerdtomate @ mightybuyer @ kricke1905 @ hgmaassen @ die_gruenen `` calm , expand solar energy quickly , co ...",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,0
2938,2938,2939.0,289830.0,Deutschland,2019-12-18 22:28:03+00:00,511.638.175,104.478.313,728802.0,"@OAGM202 @ArndtSchmidt @SvenjaSchulze68 Windenergie wird durch Temperaturunterschiede erneuert, die auf die Erde einstrahlende Sonnenenergie durch Kernschmelze in der Sonne.

15 Minuten Einzelnachhilfe, macht 8€ bitte.","@ oagm202 @ arndtschmidt @ svenjaschulze68 wind energy renewed temperature differences , solar energy radiating earth renewed nuclear meltdown sun . 15 minutes one-on-one tutoring , €8 please .",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,0
2939,2939,2940.0,289843.0,Deutschland,2019-12-18 21:20:40+00:00,511.638.175,104.478.313,983670.0,"@OliverHaas19 @MartinErkelenz @beimerin @rossreiter @avi_shomer @SimeonPreuss @MoormannRainer @robschuchmann @BlatzUwe @Mastero97 @HalleVerkehrt @fwieschollek @Keeper_86 @HuslerLaurenz @jottes @BjrnPeters3 @kreiten_irma @zebracowboy @HubertBoth1 @trebbianos @Die_Kehrseite @quantenwelt @0Thessa @orangersperling @FreyrNjoerd @CKemfert @AntiAtomPiraten Sogar Quaschning sagt, dass wir ohne Offshore Windkraft den Energiebedarf am Land mit EE gar nicht erst erfüllen können. Wie Sie auf eine solche Aussage kommen bin ich daher verwirrt.","@ oliverhaas19 @ martinerkelenz @ beimerin @ rossreiter @ avi_shomer @ simeonpreuss @ moormannrainer @ robschuchmann @ blatzuwe @ mastero97 @ halleverkehrt @ fwieschollek @ keeper_86 @ huslerlaurenz @ jottes @ bjrnpeters3 @ kreiten_irma @ zebracowboy @ hubertboth1 @ trebbianos @ die_kehrseite @ quantenwelt @ 0thessa @ orangersperling @ freyrnjoerd @ ckemfert @ antiatompiraten even quaschning says without offshore wind power , wo nt able meet onshore energy needs renewable energy . m therefore confused came statement .",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,-1
2940,2940,2941.0,289847.0,Deutschland,2019-12-18 20:52:25+00:00,511.638.175,104.478.313,729894.0,Wind­ener­gie und Arten­schutz ver­bin­den - https://t.co/XCmEepWgEo,combining wind energy species conservation -,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,3
2941,2941,2942.0,289861.0,Deutschland,2019-12-18 19:47:55+00:00,511.638.175,104.478.313,9292.0,"Einen Tag, nachdem die Landesregierung zum #Windkraft-Ausbau die dritte Version überarbeiteter Regionalpläne vorgestellt hat, kocht der Ärger bei Anwohnern und Ausbaukritikern über. https://t.co/1bU2ZR4R1u https://t.co/9NxNQFOl5r","one day state government presented third version revised regional plans # windpower expansion , anger boiling among residents critics expansion .",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,61
2942,2942,2943.0,289866.0,Deutschland,2019-12-18 19:13:07+00:00,511.638.175,104.478.313,728802.0,"@cducsubt @DoroBaer Mobilität der Zukunft können Flugtaxis aber nur für sehr wenige sein. 
Allein die Energieversorgung scheitert daran, dass irgendjemand in den letzten 10 Jahren den Ausbau von Windkraft und Photovoltaik sowie den Netzausbau massiv gebremst hat. Findet mal raus, wer das bloß war!","@ cducsubt @ dorobaer flying taxis can mobility future . energy supply alone failing someone massively slowed expansion wind power photovoltaics , well grid expansion , last 10 years . find !",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,0
2943,2943,2944.0,289871.0,Germany,2019-12-18 18:56:59+00:00,511.638.175,104.478.313,627540.0,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/ZFdY4Bnwux",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,4
2944,2944,2945.0,289881.0,Deutschland,2019-12-18 18:28:56+00:00,511.638.175,104.478.313,637108.0,"Bitte mehr davon ..😄
https://t.co/p2daPN7573
#Windkraft #WindkraftNeinDanke #Abriss #Rückbau",", please .. 😄 # windpower # windpowernothanks # demolition # deconstruction",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,1
2945,2945,2946.0,289887.0,Deutschland,2019-12-18 17:58:38+00:00,511.638.175,104.478.313,95718.0,"RT @ConstZerger: 2019: Eine klimapolitische Katastrophe jagt die nächste. #Klimapaket, #COP25, verschleppter #Kohleausstieg und neue Hürden…","rt @ constzerger : 2019 : one climate policy catastrophe follows another . # climatepackage , # cop25 , delayed # coal phase-out , new hurdles ...",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,32
2946,2946,2947.0,289896.0,Germany,2019-12-18 17:26:02+00:00,511.638.175,104.478.313,302890.0,"RT @KathrinAnna: Zuerst die #Energiewende mit absurden Abstandsregeln #Windkraft zerschreddern, dann den  #Atomausstieg in Frage stellen...…","rt @ kathrinanna : first destroy # energytransition absurd distance rules # windpower , question # nuclear phase-out ... …",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,63
2947,2947,2948.0,289906.0,Deutschland,2019-12-18 16:33:07+00:00,511.638.175,104.478.313,717296.0,"Weshalb dem Norden ein harter #Strukturwandel bevorsteht, es aber dennoch Chancen bei #Windenergie und #Wasserstoff gibt. Wirtschaftsforscher Henning Vöpel: Dem Norden droht der Absturz  https://t.co/EQAEAbrr3b","north facing tough # structural change , still opportunities # wind energy # hydrogen . economic researcher henning vöpel : north threatened collapse",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,16
2948,2948,2949.0,289911.0,Deutschland,2019-12-18 16:20:52+00:00,511.638.175,104.478.313,156627.0,RT @ulrics3: @peteraltmaier Man kann viel Geld sparen und den Betreibern nichts bezahlen. Dazu muss nur eine Förderabgabe von 100% eingefüh…,rt @ ulrics3 : @ peteraltmaier can save lot money pay operators nothing . introduce 100 % levy ...,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,12
2949,2949,2950.0,289921.0,Deutschland,2019-12-18 15:36:11+00:00,511.638.175,104.478.313,974604.0,RT @phasenweisheit: Wirtschaftsminister @peteraltmaier will mit der Abstandsregel für Windräder die Akzeptanz für die Windkraft erhöhen. Da…,rt @ phasenweisheit : economics minister @ peteraltmaier wants increase acceptance wind power distance rule wind turbines . since…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,52
2950,2950,2951.0,289932.0,Germany,2019-12-18 15:10:38+00:00,511.638.175,104.478.313,627540.0,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/oPFHMkgjS9",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,4
2951,2951,2952.0,289941.0,Deutschland,2019-12-18 14:43:37+00:00,511.638.175,104.478.313,728802.0,"RT @KathrinAnna: Zuerst die #Energiewende mit absurden Abstandsregeln #Windkraft zerschreddern, dann den  #Atomausstieg in Frage stellen...…","rt @ kathrinanna : first destroy # energytransition absurd distance rules # windpower , question # nuclear phase-out ... …",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,63
2952,2952,2953.0,289948.0,Deutschland,2019-12-18 14:10:11+00:00,511.638.175,104.478.313,413141.0,"Die NRW-Landesregierung hat ein „5. Entfesselungspaket“ für den Ausbau der Erneuerbaren Energien beschlossen. Bis 2030 soll sich die installierte Leistung von Windkraft (auf 10,5 Gigawatt) und Photovoltaik (auf 11,5 Gigawatt) verdoppeln. #Energiewende #Windenergie #NRW",nrw state government adopted `` 5th unleashing package  expansion renewable energies . installed capacity wind power ( 10.5 gigawatts ) photovoltaics ( 11.5 gigawatts ) double 2030 . # energytransition # windenergy # nrw,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,45
2953,2953,2954.0,289953.0,Deutschland,2019-12-18 14:05:18+00:00,511.638.175,104.478.313,413141.0,"Schleswig-Holstein (Innenministerium) hat 338 Flächen mit insgesamt 31.897 Hektar als Windenergie-Vorranggebiete ausgewiesen. Das entspricht 2 % der Landesfläche. Ziel: 10 GW Windenergie-Leistung bis 2025 (derzeit: 6,6 GW), so @IWRPressedienst","schleswig-holstein ( ministry interior ) designated 338 areas totaling 31,897 hectares wind energy priority areas . corresponds 2 % state s area . goal : 10 gw wind energy capacity 2025 ( currently : 6.6 gw ) , according @ iwrpressedienst",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,13
2954,2954,2955.0,289958.0,Deutschland,2019-12-18 13:43:32+00:00,511.638.175,104.478.313,178387.0,"RT @KathrinAnna: Zuerst die #Energiewende mit absurden Abstandsregeln #Windkraft zerschreddern, dann den  #Atomausstieg in Frage stellen...…","rt @ kathrinanna : first destroy # energytransition absurd distance rules # windpower , question # nuclear phase-out ... …",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,63
2955,2955,2956.0,289971.0,Deutschland,2019-12-18 13:15:29+00:00,511.638.175,104.478.313,505638.0,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,rt @ joerg_spengler : # climateprotectionfact : real bird killers cars conventional agriculture . just looking glass panes…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,11
2956,2956,2957.0,289980.0,Deutschland,2019-12-18 12:40:28+00:00,511.638.175,104.478.313,156627.0,"RT @KathrinAnna: Zuerst die #Energiewende mit absurden Abstandsregeln #Windkraft zerschreddern, dann den  #Atomausstieg in Frage stellen...…","rt @ kathrinanna : first destroy # energytransition absurd distance rules # windpower , question # nuclear phase-out ... …",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,63
2957,2957,2958.0,289985.0,Deutschland,2019-12-18 12:34:46+00:00,511.638.175,104.478.313,452670.0,"Klar. ""Die #Koalition hat sich verständigt."" Haben Frau #Merkel, die @cducsubt und die @CDU also nix mit zu tun. Oder wollten die alle kürzere Abstände und die @spdde ist wieder Schuld?
#Abstandsregelung #Windenergie #Energiewende https://t.co/Z2wIXjwsEB","sure . `` # coalition reached agreement .  ms. # merkel , @ cducsubt , @ cdu nothing . want shorter distances @ spdde blame ? # distanceregulation # windenergy # energytransition",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,38
2958,2958,2959.0,289999.0,Deutschland,2019-12-18 12:09:02+00:00,511.638.175,104.478.313,205737.0,RT @hstubner: HB: Erneuerbare Energien decken 43 Prozent des Stromverbrauchs – Wind überholt Braunkohle. Der Anteil von erneuerbaren Quelle…,rt @ hstubner : hb : renewable energies cover 43 percent electricity consumption – wind overtakes lignite . share renewable sources…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,6
2959,2959,2960.0,290003.0,Germany,2019-12-18 12:04:50+00:00,511.638.175,104.478.313,627540.0,"Windenergie
aus der Alpenrepublik Österreich
https://t.co/APYtE0BrS7 https://t.co/2WNeDbChsm",wind energy alpine republic austria,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,4
2960,2960,2961.0,290009.0,Deutschland,2019-12-18 11:42:28+00:00,511.638.175,104.478.313,8639.0,"""Den höchsten Beitrag zur Stromerzeugung aus erneuerbaren Quellen lieferten auch im zu Ende gehenden Jahr die #Windräder an Land. Auf Platz zwei folgen Photovoltaikanlagen, auf Platz drei folgt #Biomasse, auf Platz vier die #Offshore-Windenergie."" https://t.co/t4HaMdNu3n","`` onshore wind turbines made largest contribution electricity generation renewable sources year just ended . photovoltaic systems followed second place , biomass third , offshore wind energy fourth . ",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,-1
2961,2961,2962.0,290019.0,Deutschland,2019-12-18 11:14:57+00:00,511.638.175,104.478.313,833315.0,Gutes Beispiel....... https://t.co/ctU9EtmXy5,good example .......,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,-1
2962,2962,2963.0,290029.0,Deutschland,2019-12-18 10:33:02+00:00,511.638.175,104.478.313,95718.0,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,rt @ joerg_spengler : # climateprotectionfact : real bird killers cars conventional agriculture . just looking glass panes…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,11
2963,2963,2964.0,290049.0,Deutschland,2019-12-18 09:49:19+00:00,511.638.175,104.478.313,188730.0,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,rt @ joerg_spengler : # climateprotectionfact : real bird killers cars conventional agriculture . just looking glass panes…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,11
2964,2964,2965.0,290057.0,Deutschland,2019-12-18 09:34:15+00:00,511.638.175,104.478.313,518978.0,"2019: Eine klimapolitische Katastrophe jagt die nächste. #Klimapaket, #COP25, verschleppter #Kohleausstieg und neue Hürden für die #Windkraft sind die Stichworte. Und das trotz @FridayForFuture! @sascha_m_k mit einem ersten Jahresrückblick: 
https://t.co/AeD1NE2T97","2019 : one climate policy catastrophe follows another . # climatepackage , # cop25 , delayed # coalphaseout , new hurdles # windpower buzzwords . despite @ fridayforfuture ! @ sascha_m_k first review year :",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,32
2965,2965,2966.0,290064.0,Deutschland,2019-12-18 09:09:10+00:00,511.638.175,104.478.313,875103.0,"RT @AltbauNeu: Die Politik setzt im #Klimaschutz stark auf #Innovation. 

Doch vieles ist vorhanden (z.B. #Windkraft, #PV, #Wärmepumpe) - w…","rt @ altbauneu : politicians placing strong emphasis # innovation # climate protection . much already available ( e.g . # wind power , # pv , # heat pump ) - w…",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,21
2966,2966,2967.0,290077.0,Germany,2019-12-18 08:42:00+00:00,511.638.175,104.478.313,90889.0,RT @VQuaschning: Mit der geplanten 1000-Meter-Abstandsregel für die #Windkraft können viele bestehende Windparks nicht mehr repowert werden…,"rt @ vquaschning : planned 1000-meter distance rule # wind power , many existing wind farms can longer repowered…",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,22
2967,2967,2968.0,290090.0,Deutschland,2019-12-18 08:19:25+00:00,511.638.175,104.478.313,73722.0,"RT @pvmagazine_de: Statistisches Bundesamt: Erzeugung aus Kohle bricht ein, Windkraft auf der Überholspur: Im dritten Quartal lieferten die…","rt @ pvmagazine_de : federal statistical office : coal production collapses , wind power fast lane : third quarter , the…",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,27
2968,2968,2969.0,290101.0,Germany,2019-12-18 07:56:37+00:00,511.638.175,104.478.313,307038.0,"RT @UweNess: Schaut man unter den schwarzen Lack, sieht man eine Lobbyorganisation, die vielen Dingen den Kampf angesagt hat: der Windkraft…","rt @ uweness : look beneath black paint , ll see lobby organization declared war many things : wind power ...",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,15
2969,2969,2970.0,290106.0,Germany,2019-12-18 07:45:57+00:00,511.638.175,104.478.313,307038.0,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,rt @ joerg_spengler : # climateprotectionfact : real bird killers cars conventional agriculture . just looking glass panes…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,11
2970,2970,2971.0,290110.0,Deutschland,2019-12-18 07:42:01+00:00,511.638.175,104.478.313,416829.0,RT @VQuaschning: Stromerzeugung aus #Windkraft überholt erstmals in Deutschland die #Braunkohle. Damit die Kohle aber nicht komplett verdrä…,rt @ vquaschning : electricity generation # wind power overtakes # lignite first time germany . prevent coal completely displaced ...,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,6
2971,2971,2972.0,290116.0,Deutschland,2019-12-18 07:28:34+00:00,511.638.175,104.478.313,728802.0,"@OliverHaas19 @hoffmannkathrin @Titanium70RD @agoraverkehr Bis wir mindestens 15x so viel PV und Windkraft haben, sollten wir generell versuchen, MIV- und LKW- Verkehr zu minimieren. Wirklich regenerativer Wasserstoff (der nicht aus einem Netzabschnitt kommt, in dem gleichzeitig Kohle oder Gas verbrannt wird), ist ziemlich wertvoll.","@ oliverhaas19 @ hoffmannkathrin @ titanium70rd @ agoraverkehr least 15 times much pv wind power , generally try minimize private truck traffic . truly renewable hydrogen ( one nt come grid section simultaneously burns coal gas ) quite valuable .",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,0
2972,2972,2973.0,290127.0,Deutschland,2019-12-18 07:09:32+00:00,511.638.175,104.478.313,632608.0,"RT @UweNess: Schaut man unter den schwarzen Lack, sieht man eine Lobbyorganisation, die vielen Dingen den Kampf angesagt hat: der Windkraft…","rt @ uweness : look beneath black paint , ll see lobby organization declared war many things : wind power ...",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,15
2973,2973,2974.0,290137.0,Deutschland,2019-12-18 06:48:50+00:00,511.638.175,104.478.313,574855.0,RT @joerg_spengler: #Klimaschutz-Fakt: Die wahren Vogelkiller sind Autos und die konventionelle Landwirtschaft. Und allein durch Glasscheib…,rt @ joerg_spengler : # climateprotectionfact : real bird killers cars conventional agriculture . just looking glass panes…,POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,11
2974,2974,2975.0,290158.0,Deutschland,2019-12-18 05:01:23+00:00,511.638.175,104.478.313,848906.0,"Sonnenenergie ist neben der Windkraft die am stärksten geförderte Maßnahme im Bereich der nachhaltigen Energieerzeugung.
Bei Fragen, sprechen Sie uns gerne an! :-)
https://t.co/DqL2YHmSJW
Bechtold Solar-Technik GmbH Kronau https://t.co/smDuY12EOQ","along wind power , solar energy heavily subsidized measure field sustainable energy generation . questions , please feel free contact us ! : - ) bechtold solar-technik gmbh kronau",POINT (10.4478313 51.1638175),2019-12,2.0,DE,1,0
